station id,water year,year,month,day,daily rain,code,,,,,
361,1977,1976,12,31,0.32,,,,,,
361,1977,1977,1,2,0.42,,,,,,
361,1977,1977,1,5,0.30,,,,,,
361,1977,1977,1,6,0.52,,,,,,
361,1977,1977,1,7,0.03,,,,,,
361,1977,1977,2,23,0.11,,,,,,
361,1977,1977,3,16,1.05,,,,,,
361,1977,1977,3,24,0.43,,,,,,
361,1977,1977,3,25,0.06,,,,,,
361,1977,1977,3,30,0.10,,,,,,
361,1977,1977,5,8,1.67,,,,,,
361,1977,1977,5,9,0.06,,,,,,
361,1977,1977,5,12,0.18,,,,,,
361,1978,1977,12,15,0.05,,,,,,
361,1978,1977,12,16,0.05,,,,,,
361,1978,1977,12,17,0.25,,,,,,
361,1978,1977,12,18,0.10,,,,,,
361,1978,1977,12,23,0.85,,,,,,
361,1978,1977,12,26,0.05,,,,,,
361,1978,1977,12,27,0.60,,,,,,
361,1978,1977,12,28,0.17,,,,,,
361,1978,1978,1,2,0.38,,,,,,
361,1978,1978,1,5,1.39,,,,,,
361,1978,1978,1,6,0.05,,,,,,
361,1978,1978,1,9,0.53,,,,,,
361,1978,1978,1,10,0.21,,,,,,
361,1978,1978,1,14,0.79,,,,,,
361,1978,1978,1,15,0.01,,,,,,
361,1978,1978,1,16,0.75,,,,,,
361,1978,1978,1,18,0.08,,,,,,
361,1978,1978,1,19,0.67,,,,,,
361,1978,1978,2,5,0.10,,,,,,
361,1978,1978,2,6,0.02,,,,,,
361,1978,1978,2,7,0.53,,,,,,
361,1978,1978,2,8,1.27,,,,,,
361,1978,1978,2,9,1.32,,,,,,
361,1978,1978,2,10,0.75,,,,,,
361,1978,1978,2,11,0.32,,,,,,
361,1978,1978,2,12,0.95,,,,,,
361,1978,1978,2,13,0.10,,,,,,
361,1978,1978,2,27,0.03,,,,,,
361,1978,1978,2,28,0.62,,,,,,
361,1978,1978,3,1,0.01,,,,,,
361,1978,1978,3,2,0.15,,,,,,
361,1978,1978,3,3,0.32,,,,,,
361,1978,1978,3,4,1.35,,,,,,
361,1978,1978,3,5,0.10,,,,,,
361,1978,1978,3,8,0.10,,,,,,
361,1978,1978,3,9,1.14,,,,,,
361,1978,1978,3,10,0.14,,,,,,
361,1978,1978,3,11,0.12,,,,,,
361,1978,1978,3,12,0.07,,,,,,
361,1978,1978,3,22,0.65,,,,,,
361,1978,1978,3,30,0.06,,,,,,
361,1978,1978,3,31,0.45,,,,,,
361,1978,1978,4,4,0.31,,,,,,
361,1978,1978,4,6,0.25,,,,,,
361,1978,1978,4,7,0.38,,,,,,
361,1978,1978,4,15,0.40,,,,,,
361,1978,1978,4,16,0.10,,,,,,
361,1978,1978,4,24,0.10,,,,,,
361,1978,1978,4,25,0.30,,,,,,
361,1978,1978,7,24,0.10,,,,,,
361,1982,1981,10,3,0.10,,,,,,
361,1982,1981,10,28,0.50,,,,,,
361,1982,1981,10,29,0.10,,,,,,
361,1982,1981,11,14,0.10,,,,,,
361,1982,1981,11,17,0.20,,,,,,
361,1982,1981,11,24,0.10,,,,,,
361,1982,1981,11,26,0.10,,,,,,
361,1982,1981,11,27,0.30,,,,,,
361,1982,1981,11,28,0.10,,,,,,
361,1982,1981,12,20,0.20,,,,,,
361,1982,1981,12,21,0.10,,,,,,
361,1982,1981,12,27,0.10,,,,,,
361,1982,1981,12,29,0.20,,,,,,
361,1982,1981,12,30,0.10,,,,,,
361,1982,1982,1,1,0.20,,,,,,
361,1982,1982,1,2,0.20,,,,,,
361,1982,1982,1,4,0.20,,,,,,
361,1982,1982,1,19,0.10,,,,,,
361,1982,1982,1,20,0.50,,,,,,
361,1982,1982,1,21,0.30,,,,,,
361,1982,1982,1,28,0.20,,,,,,
361,1982,1982,2,10,0.40,,,,,,
361,1982,1982,2,14,0.10,,,,,,
361,1982,1982,2,15,0.10,,,,,,
361,1982,1982,2,16,0.10,,,,,,
361,1982,1982,3,1,0.50,,,,,,
361,1982,1982,3,2,0.20,,,,,,
361,1982,1982,3,11,0.60,,,,,,
361,1982,1982,3,14,0.20,,,,,,
361,1982,1982,3,16,0.90,,,,,,
361,1982,1982,3,17,0.40,,,,,,
361,1982,1982,3,18,0.20,,,,,,
361,1982,1982,3,25,0.40,,,,,,
361,1982,1982,3,28,0.30,,,,,,
361,1982,1982,3,29,0.20,,,,,,
361,1982,1982,3,31,0.70,,,,,,
361,1982,1982,4,1,0.50,,,,,,
361,1982,1982,4,10,0.50,,,,,,
361,1982,1982,4,11,0.60,,,,,,
361,1982,1982,4,12,0.10,,,,,,
361,1982,1982,6,29,0.10,,,,,,
361,1983,1982,9,10,0.40,,,,,,
361,1983,1982,10,24,0.20,,,,,,
361,1983,1982,10,26,0.30,,,,,,
361,1983,1982,10,30,0.40,,,,,,
361,1983,1982,10,31,0.50,,,,,,
361,1983,1982,11,9,0.90,,,,,,
361,1983,1982,11,10,0.10,,,,,,
361,1983,1982,11,18,0.30,,,,,,
361,1983,1982,11,22,0.10,,,,,,
361,1983,1982,11,23,0.20,,,,,,
361,1983,1982,11,27,0.10,,,,,,
361,1983,1982,11,28,0.20,,,,,,
361,1983,1982,11,29,0.70,,,,,,
361,1983,1982,11,30,0.60,,,,,,
361,1983,1982,12,1,0.20,,,,,,
361,1983,1982,12,22,0.50,,,,,,
361,1983,1982,12,31,0.10,,,,,,
361,1983,1983,1,19,1.14,,,,,,
361,1983,1983,1,21,0.03,,,,,,
361,1983,1983,1,23,2.20,,,,,,
361,1983,1983,1,24,0.51,,,,,,
361,1983,1983,1,27,2.72,,,,,,
361,1983,1983,1,29,1.50,,,,,,
361,1983,1983,2,3,0.30,,,,,,
361,1983,1983,2,5,1.00,,,,,,
361,1983,1983,2,6,0.30,,,,,,
361,1983,1983,2,7,0.70,,,,,,
361,1983,1983,2,8,0.20,,,,,,
361,1983,1983,2,12,0.80,,,,,,
361,1983,1983,2,18,0.10,,,,,,
361,1983,1983,2,23,0.30,,,,,,
361,1983,1983,2,25,1.10,,,,,,
361,1983,1983,2,26,0.30,,,,,,
361,1983,1983,2,27,1.00,,,,,,
361,1983,1983,2,28,0.60,,,,,,
361,1983,1983,3,1,1.50,,,,,,
361,1983,1983,3,2,0.50,,,,,,
361,1983,1983,3,3,0.20,,,,,,
361,1983,1983,3,4,0.10,,,,,,
361,1983,1983,3,7,0.10,,,,,,
361,1983,1983,3,13,0.20,,,,,,
361,1983,1983,3,16,0.60,,,,,,
361,1983,1983,3,17,0.20,,,,,,
361,1983,1983,3,18,0.10,,,,,,
361,1983,1983,3,20,0.60,,,,,,
361,1983,1983,3,21,0.10,,,,,,
361,1983,1983,3,22,0.30,,,,,,
361,1983,1983,3,23,0.50,,,,,,
361,1983,1983,3,24,0.30,,,,,,
361,1983,1983,4,11,0.10,,,,,,
361,1983,1983,4,12,0.10,,,,,,
361,1983,1983,4,17,0.50,,,,,,
361,1983,1983,4,18,0.20,,,,,,
361,1983,1983,4,19,0.30,,,,,,
361,1983,1983,4,20,0.10,,,,,,
361,1983,1983,4,23,0.20,,,,,,
361,1983,1983,4,28,0.10,,,,,,
361,1983,1983,4,29,0.30,,,,,,
361,1983,1983,4,30,0.20,,,,,,
361,1983,1983,5,1,0.10,,,,,,
361,1983,1983,5,28,0.10,,,,,,
361,1983,1983,8,31,0.10,,,,,,
361,1984,1983,9,30,1.20,,,,,,
361,1984,1983,10,1,0.10,,,,,,
361,1984,1983,10,30,0.30,,,,,,
361,1984,1983,11,10,0.10,,,,,,
361,1984,1983,11,11,0.20,,,,,,
361,1984,1983,11,12,0.10,,,,,,
361,1984,1983,11,13,0.10,,,,,,
361,1984,1983,11,14,0.10,,,,,,
361,1984,1983,11,17,0.10,,,,,,
361,1984,1983,11,19,0.10,,,,,,
361,1984,1983,11,20,0.30,,,,,,
361,1984,1983,11,21,0.20,,,,,,
361,1984,1983,11,24,0.70,,,,,,
361,1984,1983,11,30,0.10,,,,,,
361,1984,1983,12,3,0.40,,,,,,
361,1984,1983,12,9,0.30,,,,,,
361,1984,1983,12,11,0.10,,,,,,
361,1984,1983,12,17,0.10,,,,,,
361,1984,1983,12,24,0.90,,,,,,
361,1984,1983,12,25,0.20,,,,,,
361,1984,1983,12,26,0.30,,,,,,
361,1984,1984,1,16,0.10,,,,,,
361,1984,1984,2,1,0.10,,,,,,
361,1984,1984,2,9,0.10,,,,,,
361,1984,1984,2,13,0.10,,,,,,
361,1984,1984,2,16,0.10,,,,,,
361,1984,1984,3,13,0.30,,,,,,
361,1984,1984,3,31,0.10,,,,,,
361,1984,1984,4,5,0.10,,,,,,
361,1984,1984,4,6,0.30,,,,,,
361,1984,1984,4,18,0.10,,,,,,
361,1984,1984,4,19,0.10,,,,,,
361,1985,1984,10,11,0.20,,,,,,
361,1985,1984,10,16,0.10,,,,,,
361,1985,1984,11,8,0.20,,,,,,
361,1985,1984,11,12,0.50,,,,,,
361,1985,1984,11,16,0.70,,,,,,
361,1985,1984,11,23,0.10,,,,,,
361,1985,1984,11,24,0.60,,,,,,
361,1985,1984,11,28,0.10,,,,,,
361,1985,1984,12,2,0.20,,,,,,
361,1985,1984,12,5,0.10,,,,,,
361,1985,1984,12,7,0.40,,,,,,
361,1985,1984,12,10,0.50,,,,,,
361,1985,1984,12,15,0.40,,,,,,
361,1985,1984,12,16,0.10,,,,,,
361,1985,1984,12,18,0.70,,,,,,
361,1985,1984,12,19,0.60,,,,,,
361,1985,1984,12,28,0.10,,,,,,
361,1985,1985,1,6,0.20,,,,,,
361,1985,1985,1,7,0.20,,,,,,
361,1985,1985,1,9,0.10,,,,,,
361,1985,1985,1,28,0.20,,,,,,
361,1985,1985,2,2,0.10,,,,,,
361,1985,1985,2,4,0.10,,,,,,
361,1985,1985,2,8,0.50,,,,,,
361,1985,1985,2,9,0.10,,,,,,
361,1985,1985,3,5,0.10,,,,,,
361,1985,1985,3,6,0.20,,,,,,
361,1985,1985,3,7,0.20,,,,,,
361,1985,1985,3,10,0.10,,,,,,
361,1985,1985,3,18,0.30,,,,,,
361,1985,1985,3,27,0.10,,,,,,
361,1985,1985,3,28,0.10,,,,,,
361,1985,1985,4,18,0.10,,,,,,
,,,,,,GAP,,,,,
361,2015,2014,10,15,0.01,,,,,,
361,2015,2014,10,19,0.01,,,,,,
361,2015,2014,10,27,0.01,,,,,,
361,2015,2014,11,1,0.91,,,,,,
361,2015,2014,11,2,0.33,,,,,,
361,2015,2014,11,9,0.01,,,,,,
361,2015,2014,11,14,0.02,,,,,,
361,2015,2014,11,15,0.01,,,,,,
361,2015,2014,11,20,0.06,,,,,,
361,2015,2014,11,21,0.03,,,,,,
361,2015,2014,11,30,0.01,,,,,,
361,2015,2014,12,2,0.22,,,,,,
361,2015,2014,12,3,0.30,,,,,,
361,2015,2014,12,4,0.01,,,,,,
361,2015,2014,12,7,0.01,,,,,,
361,2015,2014,12,9,0.02,,,,,,
361,2015,2014,12,10,0.01,,,,,,
361,2015,2014,12,12,2.17,,,,,,
361,2015,2014,12,16,0.16,,,,,,
361,2015,2014,12,17,0.79,,,,,,
361,2015,2014,12,18,0.02,,,,,,
361,2015,2014,12,19,0.01,,,,,,
361,2015,2014,12,31,0.03,,,,,,
361,2015,2015,1,11,0.82,,,,,,
361,2015,2015,1,12,0.01,,,,,,
361,2015,2015,1,13,0.01,,,,,,
361,2015,2015,1,20,0.01,,,,,,
361,2015,2015,1,21,0.01,,,,,,
361,2015,2015,1,27,0.08,,,,,,
361,2015,2015,1,29,0.01,,,,,,
361,2015,2015,2,1,0.01,,,,,,
361,2015,2015,2,3,0.01,,,,,,
361,2015,2015,2,4,0.01,,,,,,
361,2015,2015,2,8,0.06,,,,,,
361,2015,2015,2,9,0.01,,,,,,
361,2015,2015,2,23,0.02,,,,,,
361,2015,2015,2,27,0.01,,,,,,
361,2015,2015,2,28,0.03,,,,,,
361,2015,2015,3,1,0.09,,,,,,
361,2015,2015,3,2,0.04,,,,,,
361,2015,2015,3,3,0.07,,,,,,
361,2015,2015,3,4,0.01,,,,,,
361,2015,2015,3,13,0.01,,,,,,
361,2015,2015,3,20,0.01,,,,,,
361,2015,2015,3,29,0.01,,,,,,
361,2015,2015,4,2,0.01,,,,,,
361,2015,2015,4,8,0.08,,,,,,
361,2015,2015,4,12,0.01,,,,,,
361,2015,2015,4,25,0.01,,,,,,
361,2015,2015,4,26,0.02,,,,,,
361,2015,2015,5,15,0.04,,,,,,
361,2015,2015,5,26,0.01,,,,,,
361,2015,2015,6,9,0.03,,,,,,
361,2015,2015,6,10,0.04,,,,,,
361,2015,2015,6,14,0.01,,,,,,
361,2015,2015,6,15,0.01,,,,,,
361,2015,2015,6,20,0.01,,,,,,
361,2015,2015,6,27,0.01,,,,,,
361,2015,2015,7,5,0.01,,,,,,
361,2015,2015,7,19,0.15,,,,,,
361,2015,2015,7,20,0.12,,,,,,
361,2015,2015,7,30,0.01,,,,,,
361,2015,2015,8,11,0.01,,,,,,
361,2015,2015,8,12,0.01,,,,,,
361,2015,2015,8,15,0.01,,,,,,
361,2016,2015,9,14,0.06,,,,,,
361,2016,2015,9,15,0.02,,,,,,
361,2016,2015,10,1,0.02,,,,,,
361,2016,2015,10,2,0.01,,,,,,
361,2016,2015,10,14,0.01,,,,,,
361,2016,2015,10,22,0.01,,,,,,
361,2016,2015,10,25,0.01,,,,,,
361,2016,2015,10,30,0.01,,,,,,
361,2016,2015,11,2,0.03,,,,,,
361,2016,2015,11,3,0.25,,,,,,
361,2016,2015,11,4,0.01,,,,,,
361,2016,2015,11,9,0.11,,,,,,
361,2016,2015,11,10,0.10,,,,,,
361,2016,2015,11,11,0.01,,,,,,
361,2016,2015,11,16,0.33,,,,,,
361,2016,2015,11,25,0.16,,,,,,
361,2016,2015,12,4,0.02,,,,,,
361,2016,2015,12,9,0.01,,,,,,
361,2016,2015,12,10,0.02,,,,,,
361,2016,2015,12,11,0.06,,,,,,
361,2016,2015,12,12,0.16,,,,,,
361,2016,2015,12,14,0.13,,,,,,
361,2016,2015,12,15,0.01,,,,,,
361,2016,2015,12,20,0.21,,,,,,
361,2016,2015,12,21,0.01,,,,,,
361,2016,2015,12,22,0.07,,,,,,
361,2016,2015,12,23,0.03,,,,,,
361,2016,2015,12,25,0.07,,,,,,
361,2016,2016,1,4,0.01,,,,,,
361,2016,2016,1,5,0.29,,,,,,
361,2016,2016,1,6,0.19,,,,,,
361,2016,2016,1,7,0.52,,,,,,
361,2016,2016,1,8,0.02,,,,,,
361,2016,2016,1,11,0.12,,,,,,
361,2016,2016,1,13,0.01,,,,,,
361,2016,2016,1,14,0.01,,,,,,
361,2016,2016,1,15,0.01,,,,,,
361,2016,2016,1,16,0.01,,,,,,
361,2016,2016,1,18,0.09,,,,,,
361,2016,2016,1,19,0.03,,,,,,
361,2016,2016,1,20,0.20,,,,,,
361,2016,2016,1,23,0.11,,,,,,
361,2016,2016,1,24,0.01,,,,,,
361,2016,2016,1,30,0.06,,,,,,
361,2016,2016,1,31,0.14,,,,,,
361,2016,2016,2,1,0.32,,,,,,
361,2016,2016,2,14,0.01,,,,,,
361,2016,2016,2,18,0.28,,,,,,
361,2016,2016,2,19,0.01,,,,,,
361,2016,2016,2,21,0.01,,,,,,
361,2016,2016,2,22,0.01,,,,,,
361,2016,2016,3,3,0.01,,,,,,
361,2016,2016,3,5,0.06,,,,,,
361,2016,2016,3,6,0.34,,,,,,
361,2016,2016,3,7,0.54,,,,,,
361,2016,2016,3,8,0.18,,,,,,
361,2016,2016,3,11,0.01,,,,,,
361,2016,2016,3,12,0.76,,,,,,
361,2016,2016,3,14,0.04,,,,,,
361,2016,2016,3,15,0.01,,,,,,
361,2016,2016,3,22,0.01,,,,,,
361,2016,2016,3,27,0.01,,,,,,
361,2016,2016,4,8,0.12,,,,,,
361,2016,2016,4,9,0.15,,,,,,
361,2016,2016,4,10,0.21,,,,,,
361,2016,2016,4,12,0.01,,,,,,
361,2016,2016,4,23,0.01,,,,,,
361,2016,2016,5,19,0.01,,,,,,
361,2016,2016,5,24,0.03,,,,,,
361,2016,2016,5,25,0.01,,,,,,
361,2016,2016,6,5,0.02,,,,,,
361,2016,2016,7,10,0.01,,,,,,
361,2016,2016,8,1,0.01,,,,,,
361,2016,2016,8,16,0.01,,,,,,
361,2016,2016,8,19,0.01,,,,,,
361,2017,2016,10,16,0.04,,,,,,
361,2017,2016,10,17,0.13,,,,,,
361,2017,2016,10,24,0.01,,,,,,
361,2017,2016,10,28,0.83,,,,,,
361,2017,2016,10,31,0.02,,,,,,
361,2017,2016,11,8,0.01,,,,,,
361,2017,2016,11,21,0.82,,,,,,
361,2017,2016,11,24,0.01,,,,,,
361,2017,2016,11,27,0.89,,,,,,
361,2017,2016,11,28,0.05,,,,,,
361,2017,2016,12,6,0.01,,,,,,
361,2017,2016,12,9,0.43,,,,,,
361,2017,2016,12,10,0.05,,,,,,
361,2017,2016,12,11,0.07,,,,,,
361,2017,2016,12,14,0.01,,,,,,
361,2017,2016,12,16,0.88,,,,,,
361,2017,2016,12,24,0.45,,,,,,
361,2017,2016,12,25,0.02,,,,,,
361,2017,2017,1,1,0.01,,,,,,
361,2017,2017,1,5,0.21,,,,,,
361,2017,2017,1,7,0.10,,,,,,
361,2017,2017,1,8,0.37,,,,,,
361,2017,2017,1,9,1.35,,,,,,
361,2017,2017,1,10,0.04,,,,,,
361,2017,2017,1,11,0.12,,,,,,
361,2017,2017,1,12,0.13,,,,,,
361,2017,2017,1,13,0.03,,,,,,
361,2017,2017,1,14,0.01,,,,,,
361,2017,2017,1,17,0.01,,,,,,
361,2017,2017,1,19,0.35,,,,,,
361,2017,2017,1,20,0.39,,,,,,
361,2017,2017,1,21,0.40,,,,,,
361,2017,2017,1,22,0.30,,,,,,
361,2017,2017,1,23,0.34,,,,,,
361,2017,2017,1,24,0.08,,,,,,
361,2017,2017,2,2,0.03,,,,,,
361,2017,2017,2,3,0.05,,,,,,
361,2017,2017,2,4,0.05,,,,,,
361,2017,2017,2,5,0.01,,,,,,
361,2017,2017,2,6,0.68,,,,,,
361,2017,2017,2,8,0.25,,,,,,
361,2017,2017,2,9,0.01,,,,,,
361,2017,2017,2,10,0.20,,,,,,
361,2017,2017,2,11,0.41,,,,,,
361,2017,2017,2,12,0.33,,,,,,
361,2017,2017,2,13,0.01,,,,,,
361,2017,2017,2,16,0.01,,,,,,
361,2017,2017,2,17,1.20,,,,,,
361,2017,2017,2,18,1.19,,,,,,
361,2017,2017,2,20,0.28,,,,,,
361,2017,2017,2,21,0.11,,,,,,
361,2017,2017,2,22,0.01,,,,,,
361,2017,2017,2,26,0.14,,,,,,
361,2017,2017,2,27,0.01,,,,,,
361,2017,2017,2,28,0.01,,,,,,
361,2017,2017,3,5,0.03,,,,,,
361,2017,2017,3,6,0.07,,,,,,
361,2017,2017,3,11,0.01,,,,,,
361,2017,2017,3,15,0.01,,,,,,
361,2017,2017,3,20,0.01,,,,,,
361,2017,2017,3,21,0.06,,,,,,
361,2017,2017,3,22,0.05,,,,,,
361,2017,2017,3,23,0.01,,,,,,
361,2017,2017,3,25,0.09,,,,,,
361,2017,2017,3,27,0.02,,,,,,
361,2017,2017,4,8,0.01,,,,,,
361,2017,2017,4,13,0.12,,,,,,
361,2017,2017,4,17,0.11,,,,,,
361,2017,2017,4,18,0.34,,,,,,
361,2017,2017,4,19,0.04,,,,,,
361,2017,2017,4,21,0.01,,,,,,
361,2017,2017,5,6,0.01,,,,,,
361,2017,2017,5,7,0.24,,,,,,
361,2017,2017,5,8,0.06,,,,,,
361,2017,2017,6,24,0.01,,,,,,
361,2017,2017,6,29,0.01,,,,,,
361,2017,2017,7,4,0.01,,,,,,
361,2017,2017,8,12,0.01,,,,,,
361,2017,2017,8,14,0.03,,,,,,
361,2018,2017,9,4,0.01,,,,,,
361,2018,2017,9,11,0.23,,,,,,
361,2018,2017,10,3,0.01,,,,,,
361,2018,2017,10,12,0.01,,,,,,
361,2018,2017,10,20,0.03,,,,,,
361,2018,2017,11,3,0.10,,,,,,
361,2018,2017,11,16,0.01,,,,,,
361,2018,2017,11,17,0.01,,,,,,
361,2018,2017,11,18,0.01,,,,,,
361,2018,2017,11,27,0.02,,,,,,
361,2018,2017,12,3,0.01,,,,,,
361,2018,2017,12,21,0.02,,,,,,
361,2018,2018,1,4,0.16,,,,,,
361,2018,2018,1,5,0.01,,,,,,
361,2018,2018,1,8,0.15,,,,,,
361,2018,2018,1,9,2.22,,,,,,
361,2018,2018,1,10,0.08,,,,,,
361,2018,2018,1,12,0.01,,,,,,
361,2018,2018,1,19,0.01,,,,,,
361,2018,2018,1,20,0.06,,,,,,
361,2018,2018,1,24,0.01,,,,,,
361,2018,2018,1,25,0.07,,,,,,
361,2018,2018,2,11,0.01,,,,,,
361,2018,2018,2,27,0.14,,,,,,
361,2018,2018,3,2,0.21,,,,,,
361,2018,2018,3,3,0.09,,,,,,
361,2018,2018,3,11,0.49,,,,,,
361,2018,2018,3,13,0.20,,,,,,
361,2018,2018,3,14,0.10,,,,,,
361,2018,2018,3,15,0.10,,,,,,
361,2018,2018,3,16,0.02,,,,,,
361,2018,2018,3,17,0.09,,,,,,
361,2018,2018,3,18,0.04,,,,,,
361,2018,2018,3,21,0.88,,,,,,
361,2018,2018,3,22,1.24,,,,,,
361,2018,2018,3,23,0.29,,,,,,
361,2018,2018,3,31,0.01,,,,,,
361,2018,2018,4,2,0.01,,,,,,
361,2018,2018,4,6,0.01,,,,,,
361,2018,2018,4,7,0.06,,,,,,
361,2018,2018,4,8,0.09,,,,,,
361,2018,2018,4,16,0.01,,,,,,
361,2018,2018,4,17,0.01,,,,,,
361,2018,2018,4,19,0.25,,,,,,
361,2018,2018,5,1,0.01,,,,,,
361,2018,2018,5,30,0.04,,,,,,
361,2018,2018,8,1,0.01,,,,,,
361,2018,2018,8,22,0.01,,,,,,
361,2019,2018,9,22,0.01,,,,,,
361,2019,2018,10,3,0.48,,,,,,
361,2019,2018,10,4,0.11,,,,,,
361,2019,2018,10,5,0.01,,,,,,
361,2019,2018,10,19,0.01,,,,,,
361,2019,2018,10,21,0.01,,,,,,
361,2019,2018,10,25,0.01,,,,,,
361,2019,2018,10,29,0.01,,,,,,
361,2019,2018,11,6,0.01,,,,,,
361,2019,2018,11,8,0.01,,,,,,
361,2019,2018,11,22,0.10,,,,,,
361,2019,2018,11,23,0.02,,,,,,
361,2019,2018,11,24,0.05,,,,,,
361,2019,2018,11,25,0.01,,,,,,
361,2019,2018,11,27,0.01,,,,,,
361,2019,2018,11,29,0.51,,,,,,
361,2019,2018,11,30,0.10,,,,,,
361,2019,2018,12,2,0.01,,,,,,
361,2019,2018,12,5,0.03,,,,,,
361,2019,2018,12,6,0.12,,,,,,
361,2019,2018,12,7,0.15,,,,,,
361,2019,2018,12,8,0.01,,,,,,
361,2019,2018,12,10,0.01,,,,,,
361,2019,2018,12,17,0.50,,,,,,
361,2019,2018,12,18,0.01,,,,,,
361,2019,2018,12,19,0.01,,,,,,
361,2019,2018,12,25,0.09,,,,,,
361,2019,2018,12,26,0.01,,,,,,
361,2019,2019,1,6,0.48,,,,,,
361,2019,2019,1,7,0.10,,,,,,
361,2019,2019,1,10,0.18,,,,,,
361,2019,2019,1,12,0.93,,,,,,
361,2019,2019,1,14,0.02,,,,,,
361,2019,2019,1,15,0.06,,,,,,
361,2019,2019,1,16,0.16,,,,,,
361,2019,2019,1,17,0.61,,,,,,
361,2019,2019,1,18,0.01,,,,,,
361,2019,2019,1,31,0.47,,,,,,
361,2019,2019,2,2,0.99,,,,,,
361,2019,2019,2,3,0.21,,,,,,
361,2019,2019,2,4,0.48,,,,,,
361,2019,2019,2,5,0.28,,,,,,
361,2019,2019,2,6,0.05,,,,,,
361,2019,2019,2,9,0.37,,,,,,
361,2019,2019,2,10,0.04,,,,,,
361,2019,2019,2,11,0.04,,,,,,
361,2019,2019,2,13,0.01,,,,,,
361,2019,2019,2,14,0.19,,,,,,
361,2019,2019,2,15,0.03,,,,,,
361,2019,2019,2,16,0.27,,,,,,
361,2019,2019,2,17,0.16,,,,,,
361,2019,2019,2,18,0.16,,,,,,
361,2019,2019,2,21,0.13,,,,,,
361,2019,2019,2,22,0.05,,,,,,
361,2019,2019,2,27,0.10,,,,,,
361,2019,2019,2,28,0.01,,,,,,
361,2019,2019,3,1,0.01,,,,,,
361,2019,2019,3,2,0.73,,,,,,
361,2019,2019,3,3,0.12,,,,,,
361,2019,2019,3,6,0.55,,,,,,
361,2019,2019,3,8,0.01,,,,,,
361,2019,2019,3,11,0.01,,,,,,
361,2019,2019,3,20,0.14,,,,,,
361,2019,2019,3,21,0.05,,,,,,
361,2019,2019,3,22,0.01,,,,,,
361,2019,2019,3,23,0.05,,,,,,
361,2019,2019,3,24,0.02,,,,,,
361,2019,2019,3,26,0.01,,,,,,
361,2019,2019,3,27,0.07,,,,,,
361,2019,2019,3,28,0.09,,,,,,
361,2019,2019,3,29,0.01,,,,,,
361,2019,2019,4,3,0.02,,,,,,
361,2019,2019,4,14,0.01,,,,,,
361,2019,2019,4,17,0.03,,,,,,
361,2019,2019,4,20,0.01,,,,,,
361,2019,2019,4,25,0.01,,,,,,
361,2019,2019,4,29,0.11,,,,,,
361,2019,2019,5,7,0.03,,,,,,
361,2019,2019,5,16,0.30,,,,,,
361,2019,2019,5,17,0.02,,,,,,
361,2019,2019,5,19,0.43,,,,,,
361,2019,2019,5,20,0.18,,,,,,
361,2019,2019,5,21,0.05,,,,,,
361,2019,2019,5,22,0.01,,,,,,
361,2019,2019,5,23,0.02,,,,,,
361,2019,2019,5,26,0.03,,,,,,
361,2019,2019,5,27,0.04,,,,,,
361,2019,2019,5,28,0.01,,,,,,
361,2019,2019,6,1,0.01,,,,,,
361,2019,2019,6,7,0.01,,,,,,
361,2019,2019,6,17,0.01,,,,,,
361,2019,2019,6,22,0.01,,,,,,
361,2019,2019,6,25,0.01,,,,,,
361,2019,2019,7,23,0.01,,,,,,
361,2019,2019,8,4,0.01,,,,,,
361,2019,2019,8,5,0.01,,,,,,
361,2019,2019,8,6,0.01,,,,,,
361,2019,2019,8,7,0.02,,,,,,
361,2019,2019,8,8,0.01,,,,,,
361,2019,2019,8,14,0.01,,,,,,
361,2019,2019,8,15,0.01,,,,,,
361,2019,2019,8,16,0.01,,,,,,
361,2019,2019,8,19,0.01,,,,,,
361,2019,2019,8,23,0.02,,,,,,
361,2019,2019,8,27,0.01,,,,,,
361,2020,2019,9,17,0.01,,,,,,
361,2020,2019,9,20,0.01,,,,,,
361,2020,2019,9,24,0.02,,,,,,
361,2020,2019,11,14,0.01,,,,,,
361,2020,2019,11,20,0.26,,,,,,
361,2020,2019,11,27,0.37,,,,,,
361,2020,2019,11,28,0.36,,,,,,
361,2020,2019,11,29,0.17,,,,,,
361,2020,2019,11,30,0.02,,,,,,
361,2020,2019,12,1,0.57,,,,,,
361,2020,2019,12,4,0.26,,,,,,
361,2020,2019,12,5,0.09,,,,,,
361,2020,2019,12,6,0.02,,,,,,
361,2020,2019,12,8,0.01,,,,,,
361,2020,2019,12,9,0.09,,,,,,
361,2020,2019,12,12,0.01,,,,,,
361,2020,2019,12,14,0.01,,,,,,
361,2020,2019,12,18,0.02,,,,,,
361,2020,2019,12,19,0.01,,,,,,
361,2020,2019,12,22,0.04,,,,,,
361,2020,2019,12,23,1.22,,,,,,
361,2020,2019,12,24,0.01,,,,,,
361,2020,2019,12,25,0.03,,,,,,
361,2020,2019,12,26,0.93,,,,,,
361,2020,2019,12,30,0.18,,,,,,
361,2020,2019,12,31,0.01,,,,,,
361,2020,2020,1,10,0.05,,,,,,
361,2020,2020,1,17,0.33,,,,,,
361,2020,2020,1,19,0.01,,,,,,
361,2020,2020,1,21,0.04,,,,,,
361,2020,2020,1,23,0.01,,,,,,
